method,discover_question_id,scoring_day_et,subset,n_individuals,aggregate_brier,median_individual_brier,mean_individual_brier,aggregate_percentile_rank
geometric_mean_of_odds,193,2018-03-18,ordinal only,17,0.027547882547538597,0.09,0.1425573723529412,0.7058823529411765
median,221,2018-03-30,ordinal only,4,0.06883206203969498,0.31848611499999996,0.3867930575,0.5
geometric_mean_of_odds,234,2018-04-01,binary only,13,0.2937098419332053,0.23120000000000007,0.44669199076923083,0.38461538461538464
median,269,2018-05-11,binary only,9,0.401408,0.401408,0.3458621177777778,0.4444444444444444
geometric_mean_of_odds,210,2018-03-28,binary only,8,0.0019043328234196585,0.0153,0.272625,0.5
geometric_mean_of_odds,264,2018-05-22,ordinal only,4,0.49599552460907725,0.438275,0.3954875,0.25
median,324,2018-07-05,ordinal only,12,0.20976060902766364,0.27735594500000005,0.39707944666666667,0.5833333333333334
geometric_mean_of_odds,214,2018-03-28,binary only,13,0.013537245254907387,0.045000000000000005,0.2129350676923077,0.6923076923076923
geometric_mean_of_odds,320,2018-06-01,ordinal only,15,0.12337940855965943,0.46145,0.48071400533333336,0.6
geometric_mean_of_odds,374,2018-06-27,ordinal only,33,0.975325264609493,0.8200000000000001,0.809541746060606,0.3333333333333333
geometric_mean_of_odds,188,2018-03-10,ordinal only,14,0.23492134512659796,0.344075,0.2890130714285714,0.6428571428571429
geometric_mean_of_odds,352,2018-07-12,ordinal only,80,0.2523277364926655,0.210625,0.23219147685840463,0.4
median,236,2018-03-30,ordinal only,13,0.17242243743671132,0.26249999999999996,0.3039905912689502,0.6923076923076923
median,357,2018-07-11,binary only,13,0.18000000000000002,0.18000000000000002,0.2507176153846154,0.46153846153846156
geometric_mean_of_odds,372,2018-07-09,ordinal only,45,0.34179973159778393,0.25625,0.2855922115555556,0.2222222222222222
geometric_mean_of_odds,260,2018-04-20,ordinal only,3,0.306144885736452,0.393,0.49385000000000007,1.0
median,225,2018-06-05,ordinal only,17,0.03477550334420241,0.07249999999999998,0.0677249394117647,0.7647058823529411
median,230,2018-08-28,multi-option nominal only,8,1.8573899999703414,1.86418066,1.2685701649999999,0.5
geometric_mean_of_odds,240,2018-06-19,ordinal only,11,0.15622585668366662,0.32500000000000007,0.35056676545454546,0.8181818181818182
geometric_mean_of_odds,386,2018-08-12,binary only,24,1.7440220072287396,1.4449999999999998,1.334520535,0.2916666666666667
geometric_mean_of_odds,196,2018-05-06,binary only,14,0.00013976560843141455,0.045000000000000005,0.17670645857142858,0.7142857142857143
median,270,2018-09-06,multi-option nominal only,54,0.0,6.000000000000008e-6,0.039513301851851854,0.5
median,232,2018-07-13,binary only,12,0.0050000000000000044,0.0050000000000000044,0.027999560000000003,0.3333333333333333
geometric_mean_of_odds,253,2018-05-05,binary only,23,8.601811110240123e-7,0.0002000000000000002,0.0006668069565217396,0.6956521739130435
median,347,2018-06-22,binary only,8,0.267838805,0.28826101000000004,0.3119290625,0.5
geometric_mean_of_odds,270,2018-04-26,multi-option nominal only,5,0.2195312826646767,0.42000000000000004,0.35144000000000003,0.6
geometric_mean_of_odds,365,2018-08-12,ordinal only,17,0.22064796086199862,0.16875,0.18539220911764706,0.23529411764705882
median,311,2018-05-12,ordinal only,6,1.3174238227146815,1.2771,1.23655,0.5
geometric_mean_of_odds,200,2018-04-06,binary only,5,0.006448896366090169,0.012799999999999994,0.027759999999999996,0.6
median,208,2018-03-24,ordinal only,6,0.04519389767165068,0.060052499999999995,0.16415116666666665,0.5
median,215,2018-03-14,binary only,4,0.06125000000000001,0.07250000000000001,0.2813,0.5
geometric_mean_of_odds,257,2018-06-16,binary only,7,0.00393595613670928,0.003200000000000003,0.12819680285714288,0.42857142857142855
median,214,2018-08-30,binary only,50,0.0008000000000000008,0.0008000000000000008,0.1266315184,0.48
geometric_mean_of_odds,249,2018-06-20,binary only,20,0.00002678047604679184,0.0008000000000000008,0.08117055400000002,0.7
median,368,2018-07-28,binary only,8,0.30607488,0.30773375999999997,0.6539586900000001,0.5
geometric_mean_of_odds,201,2018-08-22,binary only,22,3.46746418576811e-6,0.0018000000000000017,0.05029556818181818,0.6363636363636364
geometric_mean_of_odds,312,2018-07-05,ordinal only,11,0.00012689443869185352,0.0005,0.1622115390909091,0.6363636363636364
geometric_mean_of_odds,301,2018-05-19,ordinal only,14,0.3178313153065936,0.21622,0.3974623586284496,0.2857142857142857
median,229,2018-08-16,binary only,48,0.045000000000000005,0.045000000000000005,0.2848993633333333,0.4791666666666667
geometric_mean_of_odds,257,2018-06-25,binary only,5,0.00009140247765873256,0.0050000000000000044,0.026659204,0.8
median,232,2018-05-18,binary only,13,0.125,0.125,0.34920654923076927,0.46153846153846156
geometric_mean_of_odds,250,2018-04-11,ordinal only,17,0.2800670451269866,0.26133333333333336,0.35598926078431375,0.47058823529411764
median,345,2018-06-24,ordinal only,17,0.30151506586013904,0.31265000000000004,0.3441370047058823,0.5294117647058824
median,308,2018-05-11,binary only,18,0.011249999999999987,0.0125,0.13244444444444448,0.5
median,306,2018-06-06,binary only,13,0.06479999999999997,0.06479999999999997,0.3696338723076923,0.46153846153846156
median,385,2018-08-28,ordinal only,48,0.0968805073257652,0.10125,0.12240871260416668,0.6041666666666666
median,309,2018-05-04,binary only,186,0.18000000000000005,0.18000000000000005,0.22489458,0.45698924731182794
geometric_mean_of_odds,311,2018-06-07,ordinal only,14,0.8683472298875735,0.7504,0.7815534092857143,0.2857142857142857
median,351,2018-07-21,ordinal only,4,0.2558684841145095,0.234875,0.27182500000000004,0.25
geometric_mean_of_odds,220,2018-04-12,ordinal only,2,0.0031369881114834235,0.27410375,0.27410375000000003,0.5
geometric_mean_of_odds,223,2018-06-28,binary only,18,0.3604060090006314,0.65831225,0.6409635766666667,0.6666666666666666
median,188,2018-05-25,ordinal only,12,0.19280559928385776,0.19987625,0.20696270833333333,0.5
geometric_mean_of_odds,367,2018-07-10,binary only,10,0.011827470830547235,0.008899999999999998,0.04392505,0.5
geometric_mean_of_odds,239,2018-04-12,ordinal only,15,0.313897142599356,0.4888999999999999,0.4926675333333333,0.5333333333333333
median,217,2018-08-31,ordinal only,24,0.0,0.0,0.02534725044638987,0.3333333333333333
median,285,2018-04-25,binary only,2,0.10579999999999998,0.20259999999999997,0.20259999999999995,0.5
median,181,2018-03-07,ordinal only,2,0.8181249999999999,0.8362499999999999,0.8362499999999999,0.5
geometric_mean_of_odds,225,2018-05-09,ordinal only,21,0.005560422833000996,0.20714288999999997,0.18649832399557004,0.9523809523809523
median,386,2018-08-25,binary only,16,1.001820125,1.00212025,0.8645162762499999,0.5
median,223,2018-07-28,binary only,14,0.0062272799999999965,0.008790560000000001,0.37091572285714286,0.5
geometric_mean_of_odds,285,2018-06-28,binary only,23,1.138405945024423,1.125,0.9333466426086956,0.43478260869565216
geometric_mean_of_odds,180,2018-08-27,ordinal only,16,0.022903430002988813,0.08754999999999999,0.19366202375,0.8125
median,232,2018-06-04,binary only,5,0.18000000000000002,0.18000000000000002,0.28424,0.4
geometric_mean_of_odds,229,2018-03-27,binary only,8,0.004869437925446409,0.0325,0.2305130625,0.75
geometric_mean_of_odds,268,2018-07-25,binary only,11,0.0035218569031901193,0.045000000000000005,0.11839486909090909,0.6363636363636364
geometric_mean_of_odds,281,2018-05-24,multi-option nominal only,14,1.4267441889839252,1.1643999999999999,1.1589876664285712,0.21428571428571427
median,377,2018-08-09,binary only,37,0.019999999999999997,0.019999999999999997,0.2416114854054054,0.4864864864864865
geometric_mean_of_odds,290,2018-07-03,ordinal only,42,0.06350332943766185,0.08662499999999998,0.10272174678571429,0.6428571428571429
geometric_mean_of_odds,210,2018-08-18,binary only,13,0.0002200610310912296,0.0018000000000000017,0.04361538461538462,0.6923076923076923
median,270,2018-04-27,multi-option nominal only,3,0.1982158611900794,0.19499999999999998,0.30193333333333333,0.3333333333333333
median,378,2018-07-28,ordinal only,9,0.25319196593456533,0.22379787000000004,0.4612377405555555,0.4444444444444444
median,241,2018-04-09,binary only,13,0.24499999999999997,0.24499999999999997,0.3642629230769231,0.46153846153846156
geometric_mean_of_odds,232,2018-05-09,binary only,16,0.01587161701590397,0.11909641,0.3786008325,0.8125
geometric_mean_of_odds,214,2018-05-11,binary only,5,0.1657749552208272,0.125,0.45064000000000004,0.4
median,203,2018-03-15,binary only,16,0.19844999999999996,0.19890000000000002,0.325113,0.5
geometric_mean_of_odds,270,2018-07-06,multi-option nominal only,14,0.0711813407279309,0.14676317000000003,0.32603862357142865,0.5
geometric_mean_of_odds,269,2018-07-18,binary only,13,0.03626160196702273,0.12842312000000003,0.36020205538461536,0.6923076923076923
median,221,2018-04-13,ordinal only,6,0.010712500000000003,0.011175000000000004,0.033175,0.6666666666666666
median,215,2018-05-07,binary only,5,0.13005,0.13005,0.36941292000000003,0.4
geometric_mean_of_odds,230,2018-05-08,multi-option nominal only,3,1.0459036523109035,1.0402,1.0489333333333333,0.3333333333333333
median,250,2018-05-18,ordinal only,16,0.021663482643554322,0.02936448,0.21253579291666666,0.5625
median,348,2018-07-31,binary only,6,0.0008904200000000003,0.0011368400000000005,0.18844561333333334,0.5
geometric_mean_of_odds,255,2018-06-07,multi-option nominal only,21,0.5508924463892308,0.49860000000000004,0.7114892052380952,0.42857142857142855
median,201,2018-06-05,binary only,11,0.016199999999999992,0.016199999999999992,0.20185894727272727,0.45454545454545453
median,220,2018-05-08,ordinal only,4,0.6438222929804444,0.6968155694901732,0.7649702847450867,0.75
geometric_mean_of_odds,271,2018-06-20,binary only,18,0.0006166438250578685,0.036500000000000005,0.0730355488888889,0.7222222222222222
median,213,2018-08-30,binary only,21,0.029427379999999993,0.029427379999999993,0.2525955714285714,0.47619047619047616
geometric_mean_of_odds,288,2018-06-02,binary only,13,0.0010300796285065425,0.005000000000000009,0.009288098461538464,0.6923076923076923
median,282,2018-05-21,binary only,4,0.00025312499999999966,0.00040625000000000025,0.125203125,0.5
median,362,2018-08-21,binary only,13,0.0002000000000000002,0.0002000000000000002,0.13270772461538463,0.46153846153846156
median,217,2018-06-18,ordinal only,9,0.00009866622671234395,0.0036500000000000065,0.11469222222222222,0.6666666666666666
geometric_mean_of_odds,238,2018-06-12,ordinal only,11,0.19769232448660662,0.19600000000000004,0.3261845886363636,0.45454545454545453
geometric_mean_of_odds,378,2018-07-12,ordinal only,174,0.13852330058728263,0.31045,0.4282113217816092,0.6724137931034483
geometric_mean_of_odds,277,2018-05-14,ordinal only,5,0.22447879012605743,0.145,0.272377668,0.4
geometric_mean_of_odds,313,2018-05-11,multi-option nominal only,23,0.021672534170771238,0.125,0.39301735,0.7391304347826086
median,357,2018-07-21,binary only,7,0.07265672,0.07265672,0.15792994285714285,0.42857142857142855
median,255,2018-08-26,multi-option nominal only,15,0.10900892069404962,0.1152,0.323485744,0.5333333333333333
geometric_mean_of_odds,393,2018-08-28,binary only,27,0.0003270110034703314,0.019999999999999997,0.1675867488888889,0.7777777777777778
median,344,2018-07-28,ordinal only,17,0.2699088680983787,0.34127277,0.38947722397955,0.5294117647058824
median,250,2018-05-03,ordinal only,7,0.13301099628274954,0.10666666666666669,0.20470738095238095,0.42857142857142855
median,180,2018-07-15,ordinal only,12,0.10039605034722224,0.11012499999999997,0.3423968908333333,0.5833333333333334
geometric_mean_of_odds,232,2018-05-21,binary only,8,0.09113270771982332,0.2153,0.41240025,0.625
geometric_mean_of_odds,232,2018-06-20,binary only,17,0.02124523628591424,0.125,0.26424631058823533,0.5882352941176471
median,344,2018-05-30,ordinal only,28,0.15404296875,0.19437500000000002,0.34061785714285714,0.6071428571428571
geometric_mean_of_odds,219,2018-05-07,binary only,8,0.4537255172421889,0.5167764100000001,0.5800441025,0.5
geometric_mean_of_odds,201,2018-04-08,binary only,6,0.12064320864220311,0.07999999999999999,0.27475592666666665,0.3333333333333333
median,339,2018-07-25,ordinal only,19,0.0037180249851279023,0.0353,0.16457734789473685,0.5263157894736842
median,260,2018-05-25,ordinal only,12,1.3952174728253675,1.303968405,1.2773497295833334,0.5
median,230,2018-05-12,multi-option nominal only,12,1.2351695869555424,1.3676,1.1713500000000001,0.5833333333333334
median,268,2018-06-27,binary only,14,0.011249999999999996,0.0125,0.16767564285714287,0.5
geometric_mean_of_odds,305,2018-07-01,ordinal only,15,0.8533659539681107,0.7922,0.716847814,0.2
median,307,2018-05-18,ordinal only,9,0.3363208256883623,0.33564999999999995,0.3793159572222222,0.4444444444444444
median,316,2018-06-18,ordinal only,12,0.069858201186288,0.086725,0.15242891,0.6666666666666666
median,381,2018-08-05,binary only,10,0.10147512499999996,0.10270025,0.07634025,0.5
geometric_mean_of_odds,311,2018-08-31,ordinal only,9,0.9604870904229035,0.63175,0.8626688655555556,0.3333333333333333
median,260,2018-05-16,ordinal only,14,0.6678318180784484,0.7176750000000001,0.795765375,0.5714285714285714
median,257,2018-08-31,binary only,24,0.0008988799999999997,0.0010537600000000004,0.11073031333333333,0.5
geometric_mean_of_odds,344,2018-07-17,ordinal only,7,0.10628017994949167,0.17205,0.2090037792857143,0.7142857142857143
median,355,2018-07-11,binary only,14,0.1152,0.1154,0.32308958428571427,0.5
geometric_mean_of_odds,281,2018-06-02,multi-option nominal only,4,0.5737807996583537,0.591,0.67147025,0.5
median,239,2018-08-16,ordinal only,33,0.0021330301124175433,0.0025000000000000044,0.15149427515151515,0.5454545454545454
geometric_mean_of_odds,214,2018-07-21,binary only,11,0.0033301287061637272,0.045000000000000005,0.10559333818181817,0.7272727272727273
median,275,2018-04-23,binary only,7,0.0050000000000000044,0.0050000000000000044,0.0028860000000000027,0.0
geometric_mean_of_odds,201,2018-07-09,binary only,9,0.09695067679878898,0.045000000000000005,0.36319441999999996,0.4444444444444444
geometric_mean_of_odds,201,2018-07-02,binary only,23,0.0035583394089381227,0.007200000000000007,0.1556456739130435,0.6956521739130435
median,357,2018-07-12,binary only,39,0.20480000000000004,0.20480000000000004,0.4459200584615384,0.48717948717948717
median,348,2018-07-21,binary only,1,0.0002000000000000002,0.0002000000000000002,0.0002000000000000002,0.0
geometric_mean_of_odds,337,2018-06-28,ordinal only,18,0.002575257955860772,0.1085,0.2715403846769256,0.9444444444444444
median,217,2018-08-04,ordinal only,15,0.003685053640915145,0.006342974999999992,0.074467493,0.5333333333333333
geometric_mean_of_odds,313,2018-07-10,multi-option nominal only,14,0.011964904579693954,0.33509524,0.41124521142857146,0.8571428571428571
geometric_mean_of_odds,346,2018-06-04,binary only,18,0.013003543344560452,0.0050000000000000044,0.1300259122222222,0.3888888888888889
median,338,2018-06-08,ordinal only,19,0.16498733884161143,0.19106673,0.19265751421052632,0.6842105263157895
median,196,2018-04-18,binary only,10,0.004050000000000003,0.004100000000000004,0.1435002,0.5
geometric_mean_of_odds,215,2018-08-17,binary only,11,0.018939413502194857,0.05120000000000001,0.07643636363636365,0.6363636363636364
median,305,2018-05-03,ordinal only,78,0.5840419501133787,0.7002,0.7881206484615385,0.5769230769230769
median,318,2018-07-25,ordinal only,12,0.0006774037200244587,0.001425,0.040200465,0.5833333333333334
geometric_mean_of_odds,361,2018-07-03,ordinal only,51,1.0031449177237326,0.6918681666666666,0.7666674799090956,0.2549019607843137
geometric_mean_of_odds,257,2018-06-24,binary only,9,0.000704535898771524,0.019999999999999997,0.03329027777777778,0.7777777777777778
geometric_mean_of_odds,181,2018-03-26,ordinal only,12,1.2148184319045332,1.13875,1.1221993433333333,0.4166666666666667
geometric_mean_of_odds,396,2018-09-04,ordinal only,224,0.0022272457941188858,0.030836644999999996,0.07316945728032118,0.8392857142857143
geometric_mean_of_odds,304,2018-05-14,ordinal only,10,0.03368292522369053,0.1126085,0.19036164500000002,0.7
geometric_mean_of_odds,279,2018-05-09,ordinal only,50,0.024909452209013035,0.07538650250000001,0.1131510165,0.84
median,262,2018-06-20,ordinal only,18,0.020483361869900876,0.0694,0.13071416833333335,0.7222222222222222
median,251,2018-04-25,binary only,12,1.507021605,1.5076732099999999,1.2800288683333332,0.5
geometric_mean_of_odds,227,2018-04-23,multi-option nominal only,5,1.9200660501552385,1.5956000000000001,1.3679877,0.2
median,243,2018-04-19,ordinal only,3,0.1676454293628809,0.16250000000000003,0.15586666666666668,0.3333333333333333
median,238,2018-04-27,ordinal only,1,0.10674999999999998,0.10674999999999998,0.10674999999999998,0.0
geometric_mean_of_odds,299,2018-06-15,multi-option nominal only,19,0.09008555971086357,0.18000000000000002,0.3188075021052632,0.5263157894736842
